0.10256410256410256	0.4358974358974359	0.358974358974359	0.02564102564102564	0.01282051282051282	0.01282051282051282	0.01282051282051282	0.01282051282051282	0.01282051282051282	0.01282051282051282	
0.04335260115606936	0.18497109826589594	0.6907514450867052	0.008670520231213872	0.002890173410404624	0.008670520231213872	0.02023121387283237	0.011560693641618497	0.02601156069364162	0.002890173410404624	
0.004994237418363427	0.09181713407606608	0.7837111025739532	0.033422973492124475	0.012677679600461006	0.012677679600461006	0.018056089127929314	0.013061851709565886	0.020745293891663467	0.008835958509412217	
0.006896551724137931	0.027586206896551724	0.8275862068965517	0.07586206896551724	0.013793103448275862	0.0034482758620689655	0.020689655172413793	0.013793103448275862	0.0034482758620689655	0.006896551724137931	
0.005988023952095809	0.011976047904191617	0.39520958083832336	0.2275449101796407	0.059880239520958084	0.08383233532934131	0.04790419161676647	0.09580838323353294	0.059880239520958084	0.011976047904191617	
0.010638297872340425	0.0425531914893617	0.425531914893617	0.05319148936170213	0.10638297872340426	0.07446808510638298	0.11702127659574468	0.06382978723404255	0.07446808510638298	0.031914893617021274	
0.003663003663003663	0.04395604395604396	0.3956043956043956	0.04395604395604396	0.13186813186813187	0.14652014652014653	0.10989010989010989	0.06593406593406594	0.04395604395604396	0.014652014652014652	
0.024096385542168676	0.07228915662650602	0.3614457831325301	0.03614457831325301	0.03614457831325301	0.13253012048192772	0.20481927710843373	0.060240963855421686	0.04819277108433735	0.024096385542168676	
0.0051813471502590676	0.04145077720207254	0.23834196891191708	0.06217616580310881	0.05181347150259067	0.09326424870466321	0.25906735751295334	0.09326424870466321	0.09326424870466321	0.06217616580310881	
0.012345679012345678	0.012345679012345678	0.24691358024691357	0.09876543209876543	0.12345679012345678	0.09876543209876543	0.1728395061728395	0.1728395061728395	0.04938271604938271	0.012345679012345678	
